instancia,abordagem,semente,n_vertices,p,r,iteracao,tempo_acumulado,melhor_cobertura,melhor_distancia
kroA200.tsp,GRASP com VND,4,200,20,429.3,68,38.154091596603394,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,69,38.41060018539429,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,70,39.29293203353882,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,71,39.560712814331055,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,72,40.38378691673279,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,73,41.019041299819946,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,74,41.55466175079346,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,75,42.004424810409546,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,76,42.90488386154175,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,77,43.15165185928345,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,78,43.644509077072144,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,79,43.855252265930176,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,80,44.06401562690735,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,81,44.667850494384766,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,82,45.16482710838318,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,83,46.18837523460388,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,84,46.74132537841797,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,85,47.01647663116455,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,86,47.74341797828674,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,87,48.10248303413391,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,88,49.34506392478943,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,89,49.68190860748291,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,90,49.97056174278259,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,91,50.545626163482666,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,92,51.09126663208008,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,93,51.77777862548828,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,94,52.112828969955444,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,95,52.49667716026306,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,96,52.73939800262451,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,97,52.915403604507446,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,98,53.230900049209595,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,99,53.62355279922485,200,10948
kroA200.tsp,GRASP com VND,4,200,20,429.3,100,54.21141481399536,200,10948
kroA200.tsp,GRASP com VND,5,200,20,429.3,1,0.818906307220459,200,11569
kroA200.tsp,GRASP com VND,5,200,20,429.3,2,1.4211502075195312,200,11569
kroA200.tsp,GRASP com VND,5,200,20,429.3,3,1.6454594135284424,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,4,2.357546806335449,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,5,2.717015504837036,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,6,2.9453041553497314,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,7,3.480020046234131,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,8,4.226787090301514,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,9,4.79370641708374,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,10,5.140906095504761,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,11,5.680081129074097,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,12,6.327533721923828,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,13,7.174576759338379,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,14,7.438209772109985,200,11219
kroA200.tsp,GRASP com VND,5,200,20,429.3,15,8.110061883926392,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,16,8.627106666564941,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,17,8.907199382781982,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,18,9.781188726425171,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,19,10.57371973991394,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,20,11.25766372680664,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,21,11.49712324142456,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,22,11.95079231262207,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,23,12.391405582427979,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,24,12.649823665618896,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,25,12.9011869430542,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,26,14.045063257217407,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,27,14.297112464904785,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,28,14.55961799621582,200,11044
kroA200.tsp,GRASP com VND,5,200,20,429.3,29,15.98151445388794,200,10948
kroA200.tsp,GRASP com VND,5,200,20,429.3,30,16.81416130065918,200,10948
kroA200.tsp,GRASP com VND,5,200,20,429.3,31,17.373008728027344,200,10948
kroA200.tsp,GRASP com VND,5,200,20,429.3,32,17.875108242034912,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,33,18.330567836761475,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,34,18.632957696914673,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,35,19.212974548339844,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,36,19.504821300506592,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,37,19.712732791900635,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,38,20.458133220672607,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,39,21.48266887664795,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,40,21.75392484664917,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,41,21.965562343597412,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,42,22.21648907661438,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,43,22.47424602508545,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,44,23.326078414916992,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,45,23.55638575553894,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,46,23.988378524780273,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,47,24.999892234802246,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,48,25.71808910369873,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,49,26.20629906654358,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,50,26.488781452178955,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,51,27.423417329788208,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,52,28.90776300430298,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,53,29.12834334373474,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,54,29.38539958000183,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,55,30.121177434921265,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,56,31.05921959877014,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,57,31.9474937915802,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,58,32.19540596008301,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,59,32.922290563583374,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,60,33.278079986572266,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,61,33.827107191085815,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,62,34.44783139228821,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,63,34.629621267318726,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,64,34.814675092697144,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,65,35.18394184112549,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,66,36.16274046897888,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,67,36.682600021362305,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,68,37.06491541862488,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,69,37.26782298088074,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,70,37.61070108413696,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,71,37.784574031829834,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,72,38.25187849998474,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,73,39.25058341026306,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,74,39.447015047073364,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,75,39.70396161079407,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,76,40.46966314315796,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,77,41.05368185043335,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,78,41.97774362564087,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,79,42.664469957351685,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,80,42.974430322647095,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,81,43.45791506767273,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,82,44.6560115814209,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,83,45.35349678993225,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,84,45.59485101699829,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,85,46.14678502082825,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,86,46.6401801109314,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,87,46.89143466949463,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,88,47.68739724159241,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,89,47.93102669715881,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,90,48.73818898200989,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,91,49.43410849571228,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,92,49.82340717315674,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,93,50.49805307388306,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,94,51.196128368377686,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,95,51.93701457977295,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,96,52.33722734451294,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,97,52.56988072395325,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,98,52.86219310760498,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,99,53.301923513412476,200,10929
kroA200.tsp,GRASP com VND,5,200,20,429.3,100,53.95329165458679,200,10929
kroA200.tsp,GRASP com VND,6,200,20,429.3,1,0.7737581729888916,200,11735
kroA200.tsp,GRASP com VND,6,200,20,429.3,2,1.337501049041748,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,3,2.45940899848938,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,4,2.971036672592163,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,5,3.184534788131714,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,6,3.760892152786255,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,7,4.033353567123413,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,8,4.508470296859741,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,9,5.070559024810791,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,10,5.919212341308594,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,11,6.804550647735596,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,12,7.325627088546753,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,13,8.029863119125366,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,14,8.7387216091156,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,15,9.204811573028564,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,16,9.882070064544678,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,17,10.38978624343872,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,18,10.69406247138977,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,19,10.888336181640625,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,20,11.469913244247437,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,21,11.797386407852173,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,22,12.133331298828125,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,23,12.847937107086182,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,24,13.194031238555908,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,25,13.973339796066284,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,26,14.275867700576782,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,27,15.573369979858398,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,28,15.8079514503479,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,29,16.04635238647461,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,30,16.31671404838562,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,31,16.677080631256104,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,32,17.308223247528076,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,33,17.656898260116577,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,34,17.90149188041687,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,35,18.20525312423706,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,36,18.68449115753174,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,37,18.93781566619873,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,38,19.648191928863525,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,39,20.875696182250977,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,40,21.156668424606323,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,41,21.67289662361145,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,42,22.098747968673706,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,43,23.27280879020691,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,44,24.508469820022583,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,45,25.374776363372803,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,46,25.943835735321045,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,47,26.271406412124634,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,48,26.49903130531311,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,49,26.796908140182495,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,50,27.690689086914062,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,51,27.91241955757141,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,52,28.14283299446106,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,53,28.490560293197632,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,54,28.765636444091797,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,55,29.39544367790222,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,56,29.66080594062805,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,57,30.821195363998413,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,58,31.36993646621704,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,59,31.9132342338562,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,60,32.3284649848938,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,61,32.567261934280396,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,62,32.83120512962341,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,63,33.52462720870972,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,64,34.28342080116272,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,65,34.69427990913391,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,66,35.24990916252136,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,67,35.48580074310303,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,68,35.928842067718506,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,69,36.31076741218567,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,70,36.59032344818115,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,71,36.836575746536255,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,72,37.36144042015076,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,73,37.58689498901367,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,74,37.8634238243103,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,75,38.07767176628113,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,76,38.532270431518555,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,77,38.749531507492065,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,78,39.01664161682129,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,79,39.21395945549011,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,80,39.58754062652588,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,81,40.20655107498169,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,82,40.99022912979126,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,83,41.463351011276245,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,84,41.97202134132385,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,85,42.26629614830017,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,86,42.82502722740173,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,87,43.039191484451294,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,88,43.27086162567139,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,89,44.14474964141846,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,90,44.495089054107666,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,91,45.18771529197693,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,92,45.41626000404358,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,93,46.036407709121704,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,94,46.31863451004028,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,95,46.507805824279785,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,96,46.766669273376465,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,97,47.03837299346924,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,98,47.32737636566162,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,99,47.556055784225464,200,10919
kroA200.tsp,GRASP com VND,6,200,20,429.3,100,47.72899413108826,200,10919
kroA200.tsp,GRASP com VND,7,200,20,429.3,1,0.5446169376373291,199,10801
kroA200.tsp,GRASP com VND,7,200,20,429.3,2,0.7811360359191895,200,11269
kroA200.tsp,GRASP com VND,7,200,20,429.3,3,1.002436876296997,200,11269
kroA200.tsp,GRASP com VND,7,200,20,429.3,4,1.335958480834961,200,11269
kroA200.tsp,GRASP com VND,7,200,20,429.3,5,1.8728621006011963,200,11269
kroA200.tsp,GRASP com VND,7,200,20,429.3,6,2.382261276245117,200,11269
kroA200.tsp,GRASP com VND,7,200,20,429.3,7,2.967066526412964,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,8,3.179237127304077,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,9,4.100072860717773,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,10,4.768265962600708,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,11,5.145636320114136,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,12,5.470502614974976,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,13,6.277573108673096,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,14,6.524308681488037,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,15,6.842171669006348,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,16,7.458131551742554,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,17,7.701138019561768,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,18,9.144279956817627,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,19,9.828970670700073,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,20,11.354913234710693,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,21,12.558034896850586,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,22,12.892143964767456,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,23,13.12564730644226,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,24,13.721543550491333,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,25,14.436062574386597,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,26,14.760493516921997,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,27,15.249049425125122,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,28,15.5262291431427,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,29,16.059035301208496,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,30,16.92102289199829,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,31,17.390023708343506,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,32,18.115076780319214,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,33,18.641297340393066,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,34,19.110229015350342,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,35,19.468989372253418,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,36,19.706626653671265,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,37,19.92046356201172,200,11153
kroA200.tsp,GRASP com VND,7,200,20,429.3,38,21.155250310897827,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,39,21.46471643447876,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,40,22.09529733657837,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,41,22.33623456954956,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,42,22.84754204750061,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,43,23.05629253387451,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,44,24.11478543281555,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,45,24.41957950592041,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,46,25.282986640930176,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,47,25.46597695350647,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,48,26.65747594833374,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,49,26.918859243392944,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,50,27.58041501045227,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,51,27.820419311523438,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,52,28.64013385772705,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,53,29.21941614151001,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,54,29.499526977539062,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,55,30.76685881614685,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,56,31.068793296813965,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,57,31.467040061950684,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,58,32.10804629325867,200,10948
kroA200.tsp,GRASP com VND,7,200,20,429.3,59,32.31525659561157,200,10948
